jetz_scientific_name,city_count,region_count,presence_ratio,birdlife_v3_family_name,birdlife_v3_family_name_english
Camaroptera_chloronota,0,2,0.0,Cisticolidae,Cisticolas and allies
Cyanochen_cyanoptera,0,1,0.0,Anatidae,"Ducks, geese and swans"
Garrulus_lanceolatus,1,1,1.0,Corvidae,Crows and jays
Laniarius_aethiopicus,1,4,0.25,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Turdoides_gularis,0,1,0.0,Timaliidae,Babblers and parrotbills
Attila_torridus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Burhinus_grallarius,0,1,0.0,Burhinidae,Thick-knees
Carpodacus_rubicilloides,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Pseudotriccus_ruficeps,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Alcedo_cyanopectus,1,1,1.0,Alcedinidae,Kingfishers
Cyanocorax_melanocyaneus,1,1,1.0,Corvidae,Crows and jays
Mimus_thenca,1,1,1.0,Mimidae,Mockingbirds and thrashers
Phylloscopus_occipitalis,1,10,0.1,Sylviidae,Old World warblers
Erythropygia_leucosticta,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Phacellodomus_sibilatrix,1,1,1.0,Furnariidae,Ovenbirds
Trachyphonus_purpuratus,0,2,0.0,Ramphastidae,Toucans and barbets
Tricholaema_diademata,0,2,0.0,Ramphastidae,Toucans and barbets
Buceros_rhinoceros,0,3,0.0,Bucerotidae,Hornbills
Dryolimnas_cuvieri,1,1,1.0,Rallidae,"Rails, crakes and allies"
Harpactes_orrhophaeus,0,1,0.0,Trogonidae,Trogons
Neochmia_modesta,0,1,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Niltava_davidi,1,6,0.167,Muscicapidae,Chats and Old World flycatchers
Trichoglossus_haematodus,3,5,0.6,Psittacidae,Parrots
Eriocnemis_cupreoventris,1,1,1.0,Trochilidae,Hummingbirds
Phrygilus_unicolor,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Urocolius_indicus,2,4,0.5,Coliidae,Mousebirds
Cypseloides_cryptus,0,2,0.0,Apodidae,Swifts
Myrmotherula_unicolor,0,2,0.0,Thamnophilidae,Antbirds
Psilopogon_pyrolophus,0,1,0.0,Ramphastidae,Toucans and barbets
Strix_nebulosa,0,2,0.0,Strigidae,Owls
Threskiornis_spinicollis,1,2,0.5,Threskiornithidae,Ibises and spoonbills
Thripadectes_virgaticeps,0,2,0.0,Furnariidae,Ovenbirds
Accipiter_cirrocephalus,1,2,0.5,Accipitridae,"Osprey, kites, hawks and eagles"
Aegolius_harrisii,0,3,0.0,Strigidae,Owls
Petronia_brachydactyla,0,8,0.0,Passeridae,"Sparrows, snowfinches and allies"
Geothlypis_speciosa,0,1,0.0,Parulidae,New World warblers
Heterocercus_flavivertex,0,1,0.0,Pipridae,Manakins
Lophotriccus_pileatus,0,4,0.0,Tyrannidae,Tyrant-flycatchers
Tesia_superciliaris,0,1,0.0,Sylviidae,Old World warblers
Ampelion_rubrocristatus,1,4,0.25,Cotingidae,Cotingas
Euplectes_hordeaceus,1,4,0.25,Ploceidae,Weavers and allies
Myophonus_horsfieldii,2,5,0.4,Turdidae,Thrushes
Scythrops_novaehollandiae,1,2,0.5,Cuculidae,Cuckoos
Boissonneaua_flavescens,0,2,0.0,Trochilidae,Hummingbirds
Myrmecocichla_nigra,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Thamnophilus_torquatus,0,3,0.0,Thamnophilidae,Antbirds
Estrilda_quartinia,2,2,1.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Conopias_parvus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Macrosphenus_kempi,0,1,0.0,Sylviidae,Old World warblers
Amazona_ochrocephala,1,3,0.333,Psittacidae,Parrots
Certhia_nipalensis,0,1,0.0,Certhiidae,Treecreepers
Heteronetta_atricapilla,1,2,0.5,Anatidae,"Ducks, geese and swans"
Tachycineta_meyeni,2,2,1.0,Hirundinidae,Swallows and martins
Erythrogonys_cinctus,2,2,1.0,Charadriidae,Plovers
Neochen_jubata,0,1,0.0,Anatidae,"Ducks, geese and swans"
Orthopsittaca_manilata,1,1,1.0,Psittacidae,Parrots
Nectarinia_senegalensis,3,7,0.429,Nectariniidae,Sunbirds
Hylophilus_muscicapinus,0,1,0.0,Vireonidae,Vireos and allies
Zimmerius_improbus,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Collocalia_mearnsi,0,1,0.0,Apodidae,Swifts
Lathrotriccus_griseipectus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Vermivora_crissalis,0,2,0.0,Parulidae,New World warblers
Urosticte_benjamini,0,1,0.0,Trochilidae,Hummingbirds
Anas_melleri,1,1,1.0,Anatidae,"Ducks, geese and swans"
Cercococcyx_olivinus,0,1,0.0,Cuculidae,Cuckoos
Estrilda_melanotis,0,2,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Hirundo_leucosoma,0,3,0.0,Hirundinidae,Swallows and martins
Schistocichla_leucostigma,0,1,0.0,Thamnophilidae,Antbirds
Lamprolaima_rhami,0,1,0.0,Trochilidae,Hummingbirds
Phoenicurus_erythrogastrus,0,3,0.0,Muscicapidae,Chats and Old World flycatchers
Columbina_cruziana,2,2,1.0,Columbidae,Doves and pigeons
Rhynchocyclus_fulvipectus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Terpsiphone_cinnamomea,0,1,0.0,Monarchidae,Monarchs
Neotis_denhami,0,4,0.0,Otididae,Bustards
Muscisaxicola_alpinus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Andigena_laminirostris,0,1,0.0,Ramphastidae,Toucans and barbets
Ara_macao,0,1,0.0,Psittacidae,Parrots
Lagonosticta_rhodopareia,0,2,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Arremonops_conirostris,1,3,0.333,Emberizidae,"Buntings, American sparrows and allies"
Lamprotornis_cupreocauda,0,1,0.0,Sturnidae,Starlings
Parus_leuconotus,1,1,1.0,Paridae,Tits and chickadees
Amphispiza_belli,0,4,0.0,Emberizidae,"Buntings, American sparrows and allies"
Myrmotherula_guttata,0,1,0.0,Thamnophilidae,Antbirds
Vanellus_crassirostris,1,3,0.333,Charadriidae,Plovers
Sturnus_burmannicus,1,3,0.333,Sturnidae,Starlings
Agapornis_fischeri,0,1,0.0,Psittacidae,Parrots
Cyanocorax_cristatellus,1,3,0.333,Corvidae,Crows and jays
Galerida_modesta,0,1,0.0,Alaudidae,Larks
Pipilo_crissalis,3,3,1.0,Emberizidae,"Buntings, American sparrows and allies"
Xanthopsar_flavus,0,1,0.0,Icteridae,New World blackbirds
Xenoligea_montana,0,1,0.0,Parulidae,New World warblers
Cinclodes_fuscus,1,2,0.5,Furnariidae,Ovenbirds
Enicognathus_ferrugineus,0,1,0.0,Psittacidae,Parrots
Lonchura_leucogastroides,2,2,1.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Strix_fulvescens,0,1,0.0,Strigidae,Owls
Tockus_flavirostris,0,1,0.0,Bucerotidae,Hornbills
Malacoptila_fusca,0,1,0.0,Bucconidae,Puffbirds
Phytotoma_rutila,1,1,1.0,Cotingidae,Cotingas
Acrocephalus_orinus,0,1,0.0,Sylviidae,Old World warblers
Centropus_unirufus,0,1,0.0,Cuculidae,Cuckoos
Calliphlox_mitchellii,0,1,0.0,Trochilidae,Hummingbirds
Stymphalornis_acutirostris,0,1,0.0,Thamnophilidae,Antbirds
Cincloramphus_cruralis,0,2,0.0,Sylviidae,Old World warblers
Conopophaga_castaneiceps,0,1,0.0,Conopophagidae,Gnateaters
Lonchura_ferruginosa,0,1,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Phylloscartes_difficilis,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Lonchura_fringilloides,0,3,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Lagopus_leucura,0,3,0.0,Phasianidae,"Grouse, pheasants and partridges"
Phalaropus_lobatus,0,2,0.0,Scolopacidae,Sandpipers and allies
Pycnonotus_eutilotus,0,2,0.0,Pycnonotidae,Bulbuls
Centropus_superciliosus,2,6,0.333,Cuculidae,Cuckoos
Chaetocercus_bombus,0,2,0.0,Trochilidae,Hummingbirds
Halcyon_cyanoventris,0,1,0.0,Alcedinidae,Kingfishers
Cathartes_melambrotus,0,1,0.0,Cathartidae,New World vultures
Basileuterus_leucophrys,0,1,0.0,Parulidae,New World warblers
Campylorhynchus_nuchalis,1,1,1.0,Troglodytidae,Wrens
Poicephalus_rufiventris,0,1,0.0,Psittacidae,Parrots
Ptilinopus_merrilli,0,1,0.0,Columbidae,Doves and pigeons
Cisticola_tinniens,2,3,0.667,Cisticolidae,Cisticolas and allies
Garrulax_rufogularis,0,1,0.0,Timaliidae,Babblers and parrotbills
Prodotiscus_zambesiae,1,1,1.0,Indicatoridae,Honeyguides
Chalcophaps_stephani,0,1,0.0,Columbidae,Doves and pigeons
Grallaria_haplonota,0,1,0.0,Formicariidae,Antthrushes and antpittas
Cranioleuca_sulphurifera,0,1,0.0,Furnariidae,Ovenbirds
Tachuris_rubrigastra,2,3,0.667,Tyrannidae,Tyrant-flycatchers
Celeus_elegans,0,1,0.0,Picidae,Woodpeckers
Myiagra_cyanoleuca,0,2,0.0,Monarchidae,Monarchs
Sphenoeacus_afer,1,3,0.333,Sylviidae,Old World warblers
Ardeola_rufiventris,0,3,0.0,Ardeidae,Herons and egrets
Myrmeciza_loricata,0,1,0.0,Thamnophilidae,Antbirds
Caprimulgus_anthonyi,0,1,0.0,Caprimulgidae,Nightjars
Copsychus_albospecularis,1,1,1.0,Muscicapidae,Chats and Old World flycatchers
Illadopsis_puveli,0,1,0.0,Timaliidae,Babblers and parrotbills
Urochroa_bougueri,0,1,0.0,Trochilidae,Hummingbirds
Casiornis_fuscus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Cisticola_cherina,0,1,0.0,Cisticolidae,Cisticolas and allies
Veniliornis_mixtus,1,2,0.5,Picidae,Woodpeckers
Formicivora_rufa,0,4,0.0,Thamnophilidae,Antbirds
Leucopternis_albicollis,0,3,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Lophotibis_cristata,0,1,0.0,Threskiornithidae,Ibises and spoonbills
Megalaima_franklinii,0,1,0.0,Ramphastidae,Toucans and barbets
Thalurania_glaucopis,2,4,0.5,Trochilidae,Hummingbirds
Turdus_infuscatus,0,1,0.0,Turdidae,Thrushes
Grus_vipio,0,5,0.0,Gruidae,Cranes
Caprimulgus_atripennis,0,5,0.0,Caprimulgidae,Nightjars
Corvus_rhipidurus,0,2,0.0,Corvidae,Crows and jays
Conopophaga_aurita,0,1,0.0,Conopophagidae,Gnateaters
Hypnelus_ruficollis,0,2,0.0,Bucconidae,Puffbirds
Myrmeciza_ruficauda,0,1,0.0,Thamnophilidae,Antbirds
Pseudonigrita_arnaudi,0,1,0.0,Passeridae,"Sparrows, snowfinches and allies"
Sternoclyta_cyanopectus,0,1,0.0,Trochilidae,Hummingbirds
Xiphorhynchus_triangularis,0,4,0.0,Dendrocolaptidae,Woodcreepers
Tiaris_bicolor,1,4,0.25,Emberizidae,"Buntings, American sparrows and allies"
Phylloscopus_trivirgatus,0,2,0.0,Sylviidae,Old World warblers
Ramphomicron_microrhynchum,0,1,0.0,Trochilidae,Hummingbirds
Lybius_leucocephalus,1,2,0.5,Ramphastidae,Toucans and barbets
Nothocrax_urumutum,0,1,0.0,Cracidae,Guans and curassows
Ploceus_luteolus,1,3,0.333,Ploceidae,Weavers and allies
Pseudocolopteryx_flaviventris,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Pyrilia_caica,0,1,0.0,Psittacidae,Parrots
Lichenostomus_chrysops,2,2,1.0,Meliphagidae,Honeyeaters
Cossypha_humeralis,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Hylophilus_decurtatus,0,2,0.0,Vireonidae,Vireos and allies
Pseudobias_wardi,0,1,0.0,Vangidae,Vangas
Pseudoleistes_virescens,1,1,1.0,Icteridae,New World blackbirds
Tangara_parzudakii,0,2,0.0,Thraupidae,Tanagers
Chrysococcyx_osculans,0,2,0.0,Cuculidae,Cuckoos
Cinclosoma_punctatum,0,2,0.0,Cinclosomatidae,Quail-thrushes
Corythopis_torquatus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Rhipidura_cyaniceps,0,1,0.0,Rhipiduridae,Fantails
Trogon_personatus,0,4,0.0,Trogonidae,Trogons
Tyrannulus_elatus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Hemicircus_canente,0,3,0.0,Picidae,Woodpeckers
Pipilo_aberti,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Zosterops_poliogastrus,1,1,1.0,Zosteropidae,White-eyes
Lepidocolaptes_squamatus,0,1,0.0,Dendrocolaptidae,Woodcreepers
Vanellus_melanocephalus,0,1,0.0,Charadriidae,Plovers
Anthus_hoeschi,0,1,0.0,Motacillidae,Wagtails and pipits
Dendrexetastes_rufigula,0,1,0.0,Dendrocolaptidae,Woodcreepers
Henicorhina_leucophrys,2,5,0.4,Troglodytidae,Wrens
Phleocryptes_melanops,3,4,0.75,Furnariidae,Ovenbirds
Chalcostigma_stanleyi,0,1,0.0,Trochilidae,Hummingbirds
Muscicapella_hodgsoni,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Lichmera_indistincta,1,1,1.0,Meliphagidae,Honeyeaters
Dioptrornis_fischeri,1,1,1.0,Muscicapidae,Chats and Old World flycatchers
Picumnus_pygmaeus,1,2,0.5,Picidae,Woodpeckers
Cinclodes_albidiventris,0,2,0.0,Furnariidae,Ovenbirds
Lybius_undatus,1,1,1.0,Ramphastidae,Toucans and barbets
Macronyx_aurantiigula,0,1,0.0,Motacillidae,Wagtails and pipits
Pipilo_ocai,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Carpodacus_pulcherrimus,0,3,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Dromaius_novaehollandiae,1,1,1.0,Dromaiidae,Emus
Hylacola_pyrrhopygia,1,2,0.5,Acanthizidae,Thornbills and gerygones
Malacopteron_affine,0,1,0.0,Timaliidae,Babblers and parrotbills
Muscicapa_epulata,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Rhinoptilus_cinctus,0,1,0.0,Glareolidae,Coursers and pratincoles
Crypturellus_noctivagus,0,4,0.0,Tinamidae,Tinamous
Laniarius_luehderi,0,1,0.0,Malaconotidae,"Helmetshrikes, bushshrikes and puffbacks"
Muscisaxicola_flavinucha,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Megalaima_lagrandieri,0,2,0.0,Ramphastidae,Toucans and barbets
Turdoides_leucopygia,0,1,0.0,Timaliidae,Babblers and parrotbills
Camaroptera_superciliaris,0,2,0.0,Cisticolidae,Cisticolas and allies
Colaptes_rivolii,1,4,0.25,Picidae,Woodpeckers
Ploceus_velatus,2,3,0.667,Ploceidae,Weavers and allies
Anairetes_reguloides,1,1,1.0,Tyrannidae,Tyrant-flycatchers
Ducula_radiata,0,1,0.0,Columbidae,Doves and pigeons
Hemitriccus_zosterops,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Poospiza_melanoleuca,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Poicephalus_flavifrons,0,1,0.0,Psittacidae,Parrots
Rougetius_rougetii,1,1,1.0,Rallidae,"Rails, crakes and allies"
Aethopyga_pulcherrima,0,1,0.0,Nectariniidae,Sunbirds
Carduelis_atriceps,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Cisticola_robustus,1,2,0.5,Cisticolidae,Cisticolas and allies
Drymophila_squamata,0,2,0.0,Thamnophilidae,Antbirds
Euphonia_chrysopasta,0,1,0.0,Thraupidae,Tanagers
Pachycephala_olivacea,1,2,0.5,Pachycephalidae,Whistlers
Sporophila_falcirostris,0,2,0.0,Emberizidae,"Buntings, American sparrows and allies"
Parus_superciliosus,0,1,0.0,Paridae,Tits and chickadees
Streptopelia_lugens,2,2,1.0,Columbidae,Doves and pigeons
Cisticola_chubbi,0,1,0.0,Cisticolidae,Cisticolas and allies
Niltava_grandis,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Nyctyornis_amictus,0,2,0.0,Meropidae,Bee-eaters
Phylloscopus_ruficapilla,0,1,0.0,Sylviidae,Old World warblers
Delichon_nipalense,0,2,0.0,Hirundinidae,Swallows and martins
Euphonia_chalybea,1,3,0.333,Thraupidae,Tanagers
Scotocerca_inquieta,0,3,0.0,Cisticolidae,Cisticolas and allies
Anthus_caffer,0,3,0.0,Motacillidae,Wagtails and pipits
Falco_berigora,1,2,0.5,Falconidae,Falcons and caracaras
Houbaropsis_bengalensis,0,1,0.0,Otididae,Bustards
Acanthiza_pusilla,2,2,1.0,Acanthizidae,Thornbills and gerygones
Apalis_melanocephala,0,1,0.0,Cisticolidae,Cisticolas and allies
Climacteris_picumnus,0,2,0.0,Climacteridae,Australian treecreepers
Phrygilus_plebejus,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Tangara_nigroviridis,0,4,0.0,Thraupidae,Tanagers
Basileuterus_nigrocristatus,2,3,0.667,Parulidae,New World warblers
Musophaga_violacea,1,2,0.5,Musophagidae,Turacos
Rallus_semiplumbeus,1,1,1.0,Rallidae,"Rails, crakes and allies"
Chalcostigma_heteropogon,0,1,0.0,Trochilidae,Hummingbirds
Turdus_chiguanco,0,1,0.0,Turdidae,Thrushes
Certhilauda_semitorquata,0,1,0.0,Alaudidae,Larks
Pardalotus_punctatus,2,2,1.0,Pardalotidae,Pardalotes
Anthreptes_platurus,1,2,0.5,Nectariniidae,Sunbirds
Anthus_nattereri,0,1,0.0,Motacillidae,Wagtails and pipits
Lichenostomus_virescens,1,2,0.5,Meliphagidae,Honeyeaters
Onychognathus_fulgidus,0,2,0.0,Sturnidae,Starlings
Rhinoptilus_africanus,0,3,0.0,Glareolidae,Coursers and pratincoles
Amaurornis_bicolor,0,1,0.0,Rallidae,"Rails, crakes and allies"
Eurylaimus_javanicus,0,4,0.0,Eurylaimidae,Broadbills
Ixonotus_guttatus,0,2,0.0,Pycnonotidae,Bulbuls
Phaenicophaeus_sumatranus,1,2,0.5,Cuculidae,Cuckoos
Phylidonyris_novaehollandiae,2,2,1.0,Meliphagidae,Honeyeaters
Lophotriccus_galeatus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Melanerpes_cruentatus,0,1,0.0,Picidae,Woodpeckers
Francolinus_ahantensis,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Nisaetus_lanceolatus,0,1,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Saltator_atricollis,0,2,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Grallaria_rufula,0,2,0.0,Formicariidae,Antthrushes and antpittas
Monticola_sharpei,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Muscigralla_brevicauda,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Vidua_fischeri,0,1,0.0,Viduidae,Indigobirds and allies
Aythya_australis,2,2,1.0,Anatidae,"Ducks, geese and swans"
Euphonia_trinitatis,1,2,0.5,Thraupidae,Tanagers
Orthonyx_temminckii,0,1,0.0,Orthonychidae,Logrunners
Malacorhynchus_membranaceus,2,2,1.0,Anatidae,"Ducks, geese and swans"
Nyctiprogne_leucopyga,0,1,0.0,Caprimulgidae,Nightjars
Serinus_alario,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Circaetus_beaudouini,0,2,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Dendrortyx_leucophrys,1,1,1.0,Odontophoridae,New World quails
Fraseria_cinerascens,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Phrygilus_fruticeti,1,1,1.0,Emberizidae,"Buntings, American sparrows and allies"
Cereopsis_novaehollandiae,0,1,0.0,Anatidae,"Ducks, geese and swans"
Poospiza_cinerea,0,1,0.0,Emberizidae,"Buntings, American sparrows and allies"
Sylvia_subcaerulea,0,2,0.0,Sylviidae,Old World warblers
Alcippe_brunneicauda,0,2,0.0,Timaliidae,Babblers and parrotbills
Daphoenositta_chrysoptera,1,2,0.5,Neosittidae,Sittellas
Tockus_hemprichii,0,1,0.0,Bucerotidae,Hornbills
Myiornis_ecaudatus,0,2,0.0,Tyrannidae,Tyrant-flycatchers
Paradoxornis_guttaticollis,0,2,0.0,Timaliidae,Babblers and parrotbills
Thamnistes_anabatinus,0,1,0.0,Thamnophilidae,Antbirds
Nandayus_nenday,2,3,0.667,Psittacidae,Parrots
Piculus_litae,0,1,0.0,Picidae,Woodpeckers
Hemispingus_frontalis,0,3,0.0,Thraupidae,Tanagers
Hemitriccus_griseipectus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Polioptila_lactea,0,3,0.0,Polioptilidae,Gnatcatchers
Tyto_rosenbergii,0,1,0.0,Tytonidae,Barn owls
Thryothorus_euophrys,0,1,0.0,Troglodytidae,Wrens
Tolmomyias_poliocephalus,1,3,0.333,Tyrannidae,Tyrant-flycatchers
Cisticola_nanus,0,1,0.0,Cisticolidae,Cisticolas and allies
Eupodotis_gindiana,0,1,0.0,Otididae,Bustards
Loriculus_philippensis,1,1,1.0,Psittacidae,Parrots
Toxostoma_longirostre,1,1,1.0,Mimidae,Mockingbirds and thrashers
Turdus_hauxwelli,0,1,0.0,Turdidae,Thrushes
Cisticola_rufus,0,2,0.0,Cisticolidae,Cisticolas and allies
Todirostrum_poliocephalum,1,3,0.333,Tyrannidae,Tyrant-flycatchers
Zonotrichia_atricapilla,5,5,1.0,Emberizidae,"Buntings, American sparrows and allies"
Notiochelidon_pileata,1,1,1.0,Hirundinidae,Swallows and martins
Certhilauda_albescens,0,1,0.0,Alaudidae,Larks
Culicicapa_helianthea,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Lybius_torquatus,3,3,1.0,Ramphastidae,Toucans and barbets
Nesoctites_micromegas,0,2,0.0,Picidae,Woodpeckers
Onychognathus_blythii,0,1,0.0,Sturnidae,Starlings
Gallinago_hardwickii,2,4,0.5,Scolopacidae,Sandpipers and allies
Anthus_crenatus,0,1,0.0,Motacillidae,Wagtails and pipits
Crypturellus_obsoletus,2,5,0.4,Tinamidae,Tinamous
Dicaeum_pygmaeum,1,1,1.0,Dicaeidae,Flowerpeckers
Monarcha_melanopsis,1,2,0.5,Monarchidae,Monarchs
Euplectes_progne,1,2,0.5,Ploceidae,Weavers and allies
Macronyx_croceus,2,7,0.286,Motacillidae,Wagtails and pipits
Arachnothera_crassirostris,0,2,0.0,Nectariniidae,Sunbirds
Eupodotis_savilei,0,1,0.0,Otididae,Bustards
Neotis_nuba,0,1,0.0,Otididae,Bustards
Anthracoceros_coronatus,0,4,0.0,Bucerotidae,Hornbills
Dicaeum_vincens,0,1,0.0,Dicaeidae,Flowerpeckers
Amazilia_cyanocephala,1,1,1.0,Trochilidae,Hummingbirds
Catharus_aurantiirostris,2,5,0.4,Turdidae,Thrushes
Galbula_albirostris,0,1,0.0,Galbulidae,Jacamars
Parus_cinerascens,0,1,0.0,Paridae,Tits and chickadees
Oncostoma_cinereigulare,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Carpodacus_nipalensis,0,2,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Zosterops_pallidus,3,3,1.0,Zosteropidae,White-eyes
Garrulax_chinensis,0,2,0.0,Timaliidae,Babblers and parrotbills
Muscicapa_aquatica,1,1,1.0,Muscicapidae,Chats and Old World flycatchers
Ocyphaps_lophotes,2,2,1.0,Columbidae,Doves and pigeons
Oreotrochilus_leucopleurus,0,1,0.0,Trochilidae,Hummingbirds
Jacana_spinosa,0,3,0.0,Jacanidae,Jacanas
Patagioenas_corensis,0,1,0.0,Columbidae,Doves and pigeons
Pyrrhura_leucotis,0,2,0.0,Psittacidae,Parrots
Pericrocotus_igneus,0,2,0.0,Campephagidae,Cuckoo-shrikes
Rhipidura_phoenicura,0,1,0.0,Rhipiduridae,Fantails
Sporophila_melanogaster,0,3,0.0,Emberizidae,"Buntings, American sparrows and allies"
Sylvia_layardi,0,1,0.0,Sylviidae,Old World warblers
Pellorneum_fuscocapillus,0,1,0.0,Timaliidae,Babblers and parrotbills
Plocepasser_superciliosus,0,2,0.0,Passeridae,"Sparrows, snowfinches and allies"
Turdoides_nipalensis,0,1,0.0,Timaliidae,Babblers and parrotbills
Turdus_dissimilis,0,1,0.0,Turdidae,Thrushes
Sarothrura_affinis,0,2,0.0,Rallidae,"Rails, crakes and allies"
Mycteria_cinerea,1,2,0.5,Ciconiidae,Storks
Mirafra_africanoides,0,1,0.0,Alaudidae,Larks
Lophornis_helenae,0,1,0.0,Trochilidae,Hummingbirds
Malimbus_malimbicus,0,1,0.0,Ploceidae,Weavers and allies
Aegithina_viridissima,0,2,0.0,Aegithinidae,Ioras
Glaucidium_jardinii,0,3,0.0,Strigidae,Owls
Pyrrhula_erythrocephala,0,1,0.0,Fringillidae,Finches and Hawaiian honeycreepers
Cinclodes_oustaleti,1,1,1.0,Furnariidae,Ovenbirds
Icterus_pustulatus,1,2,0.5,Icteridae,New World blackbirds
Inezia_subflava,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Lophotriccus_vitiosus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Tigrisoma_fasciatum,0,6,0.0,Ardeidae,Herons and egrets
Lophophorus_impejanus,0,1,0.0,Phasianidae,"Grouse, pheasants and partridges"
Tangara_varia,0,1,0.0,Thraupidae,Tanagers
Poicephalus_cryptoxanthus,1,1,1.0,Psittacidae,Parrots
Erythropygia_quadrivirgata,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Gyps_rueppellii,0,4,0.0,Accipitridae,"Osprey, kites, hawks and eagles"
Odontophorus_columbianus,0,1,0.0,Odontophoridae,New World quails
Cyanoloxia_glaucocaerulea,0,2,0.0,Cardinalidae,"Grosbeaks, saltators and allies"
Garrulax_taewanus,0,2,0.0,Timaliidae,Babblers and parrotbills
Ploceus_jacksoni,0,3,0.0,Ploceidae,Weavers and allies
Poecilotriccus_fumifrons,0,3,0.0,Tyrannidae,Tyrant-flycatchers
Collocalia_linchi,1,1,1.0,Apodidae,Swifts
Cyornis_magnirostris,0,1,0.0,Muscicapidae,Chats and Old World flycatchers
Erythrura_trichroa,0,1,0.0,Estrildidae,"Waxbills, grass finches, munias and allies"
Oenanthe_leucura,0,2,0.0,Muscicapidae,Chats and Old World flycatchers
Prionochilus_olivaceus,0,1,0.0,Dicaeidae,Flowerpeckers
Caprimulgus_fossii,0,2,0.0,Caprimulgidae,Nightjars
Pteruthius_rufiventer,0,1,0.0,Timaliidae,Babblers and parrotbills
Xenotriccus_callizonus,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Automolus_ochrolaemus,0,1,0.0,Furnariidae,Ovenbirds
Cissa_chinensis,0,4,0.0,Corvidae,Crows and jays
Ducula_luctuosa,0,1,0.0,Columbidae,Doves and pigeons
Heliomaster_furcifer,0,1,0.0,Trochilidae,Hummingbirds
Macropygia_unchall,0,5,0.0,Columbidae,Doves and pigeons
Pseudocolopteryx_acutipennis,0,1,0.0,Tyrannidae,Tyrant-flycatchers
Stachyris_nigriceps,0,2,0.0,Timaliidae,Babblers and parrotbills
Amazona_finschi,1,1,1.0,Psittacidae,Parrots
Melozone_kieneri,1,2,0.5,Emberizidae,"Buntings, American sparrows and allies"
Pericrocotus_tegimae,0,1,0.0,Campephagidae,Cuckoo-shrikes
Acropternis_orthonyx,0,2,0.0,Rhinocryptidae,Tapaculos
Chersomanes_albofasciata,1,1,1.0,Alaudidae,Larks
Coracina_novaehollandiae,2,2,1.0,Campephagidae,Cuckoo-shrikes
Falco_longipennis,2,2,1.0,Falconidae,Falcons and caracaras
