percentage_of_regional_pool_present,difference_from_locality_trait_gravity,percentage_of_niches_present,latitude,longitude,closed_forest,cultivated,herbaceous_vegetation,herbaceous_wetland,open_forest,permanent_water,shrubs,urban,mean_elevation,elevation_delta,average_population_density,city_name,continent,realm,biome,national_gdp_estimate_thousand_dollars_per_person,national_income_group,locality_id
4,1.223786575983398,11.764705882352942,-33.9808252,151.0799778,0.0573289572499742,0,0.0168936418966757,0.00322797401810301,0.028445350850611,0.0856304188183604,0,0.693740504174176,-18.201437038121,36,214.92262257432,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L6015522
11.003076923076925,0.8423113263232057,31.58823529411765,-33.8374847,151.074264,0.0212582983968348,0.00159679888787654,0.0281140970206655,0.00337101987440603,0.0407486377635632,0.0682490630547702,1.77422098652949e-4,0.836484662903231,97.912380760128,144,177.676777152217,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L6081741
24.310769230769232,0.25489453962857905,44.33823529411764,-33.9402778,150.9627778,0.096975561067485,0.0015929607100926,0.102113293170363,0.00966014408832846,0.186221618663253,0.0207258417443857,8.84978172273669e-4,0.581825602383819,19.6399136277275,106,90.8226793694329,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L6084261
8.175384615384617,1.0820316434045756,25.941176470588225,-33.995931,151.13755,0.0268994509545129,0,0.0165971795955135,0.0076618897410187,0.028878870673637,0.117137213541297,0,0.416857959738513,-26.3459396370565,86,197.939459767027,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L6216996
7.52,0.8801275798446521,17.69117647058823,-33.890323,151.1389911,0.00243499386387106,8.86020883685959e-5,0.0180734361905133,8.86020883685959e-5,0.0219854789863643,0.0459389667120217,0,0.89360834958284,7.28345361200146,120,311.344693558373,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L6293649
12,0.9953485319330552,30.88235294117647,-33.8416285,151.0776973,0.0205144652477849,0.00159665946836458,0.0290630287412619,0.00337072554432522,0.041498188365466,0.076369718153079,1.77406607596064e-4,0.827409807872123,90.8621248809595,144,183.506189633215,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L6318982
7.6923076923076925,1.3560936013131546,23.529411764705884,-33.7315851,150.9476289,0.0410947294999782,0.00133397271023148,0.0480596364270457,4.44657570077161e-4,0.0754243864161472,1.77863028030864e-4,0,0.833464754348489,183.339947642947,17,144.76136919631,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L6801429
10.310769230769228,0.2563490118439972,18.955882352941174,-33.9581108,151.25040190000001,0.00919994477257889,1.76922014857286e-4,0.0345847848454846,0.00132691511142965,0.0250681149757201,0.106900097341799,0,0.369549847951139,-47.9667958131124,86,198.892706984371,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7115084
7.8369230769230755,1.0451231648428982,22.51470588235294,-33.930134,150.874855,0.0404954133408499,0.00529932177290188,0.106985829365033,3.08253487117573e-4,0.16935613205746,6.87321964518913e-5,8.85187378547085e-5,0.677397799042331,43.4078855109885,106,136.471995108847,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7134780
11.13230769230769,0.4552677994051374,22.72058823529412,-33.9134068,150.9713423,0.067414825094006,0.00150541532794093,0.0472301052505831,0.00956381502456588,0.123433291522029,0.0180649839352911,7.08430742560436e-4,0.732079133103024,54.2520941839869,106,138.67353832089,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7135280
7.1784615384615345,1.0574121262248883,18.073529411764703,-33.957815,151.056793,0.060829206289296,0,0.0148112198242427,0.00229999736350227,0.0295454261621058,0.0499519186071521,0,0.800757784953369,-9.32889520676476,129,224.039107995927,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7171322
1.7015384615384614,1.3338731496854628,6.426470588235297,-33.8847654,151.198216,0.00976904506819949,0.00186088632399716,0.0305689238586477,4.22912914342586e-4,0.0247694221105266,0.0696312039534886,0,0.730333072589162,-32.9008820234972,120,361.353336691169,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7236050
7.058461538461539,1.6154441800766675,21.49999999999999,-34.003862,151.1272,0.0279596303468236,0,0.0140453098208704,0.00777618988873534,0.0298749156193299,0.108768243204844,0,0.509996077251803,-19.3482623436239,86,184.738921234887,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7353758
10.769230769230766,1.071413709061174,27.5735294117647,-34.0208033,151.1289826,0.0282364148084001,1.75276033773544e-4,0.0222635202424767,0.00794977267806885,0.0310484520458974,0.129491924659017,0,0.496994847369561,-10.8366122712349,86,153.466453628424,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7542505
10.996923076923082,0.6265081891478244,21.941176470588236,-33.7977925,151.0188512,0.0680425251418359,0.00150950255361868,0.0143345287479277,0.00106553121431907,0.0414251375527673,0.00264572096941055,0,0.870977053820121,171.596748262487,91,171.44697591126,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7763766
3.56923076923077,1.0583876265498435,9.720588235294118,-34.022288,151.076958,0.171232686913444,0,0.0105137621415889,0.0030914679640787,0.0146946045311049,0.0841454281951578,0,0.576658014020197,-17.0738276377237,36,141.576413639828,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7917767
6.516923076923077,1.7404588751521413,22.044117647058822,-33.995092,151.117074,0.0145778678026999,0,0.0134410027704153,0.0059324944794458,0.0233116254501102,0.111527846087885,0,0.587763034348228,-21.3172985437258,86,226.796266483673,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L7923747
6.919999999999999,1.1441303437175152,20.67647058823529,-33.8199385,151.1093062,0.0596823872119611,0.00141996512732702,0.0318806533231708,0.0033842502201294,0.0406315364509921,0.100451395776996,1.77495640915878e-4,0.753890808858077,84.9596320098793,144,173.681617011521,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L8016289
11.990769230769228,1.064359206553347,30.75000000000002,-33.8395207,151.1271252,0.0365879324805565,7.9836944781012e-4,0.0291757939949398,0.00242641694922684,0.0316787430916692,0.13670276548915,1.77415432846693e-4,0.705168598581581,50.1916242421806,214,215.904883839324,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L8042214
11.550769230769236,0.9336551594714193,33.36764705882353,-33.8400442,151.0721519,0.020215288368417,0.00159671278928679,0.0296341544866586,0.00337083811071655,0.0416943801275701,0.0659689368049604,1.77412532142976e-4,0.837342276780248,97.017433165606,144,176.959095428861,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L8082924
7.572307692307692,1.3138098972817742,17.735294117647058,-33.7999199,151.298325,0.021405279678825,2.6636907611714e-4,0.0191465395523259,0.00106547630446856,0.0144337219768416,0.133112809915197,0,0.2347651686743,-10.0200528440773,1,194.870674946135,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L8897834
11.836923076923076,0.9055852931174897,22.323529411764703,-33.9745514,151.0117212,0.188959317944359,8.84264359672968e-5,0.101355421216727,0.00492448555753562,0.155146435911814,0.0421173380660549,4.42132179836484e-4,0.489585966620581,-3.02565968088785,32,94.3331955939562,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L9019387
7.643076923076925,1.5367407649873155,23.911764705882348,-33.8638957,151.2167577,0.014574350394919,0.00203908790711355,0.0240174308118178,0.0010638719515375,0.028272223276823,0.0931124373584546,0,0.602542306293602,-31.4125405231596,70,373.680047661068,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L915566
7.547692307692308,0.7492527882527571,20.647058823529406,-33.8897405,151.2727261,0.00815144877582334,6.49753163290267e-5,0.0254150776090195,2.65808112255109e-4,0.0171597378193867,0.122568116369054,0,0.355843747915231,-18.0991613774906,78,364.558994332474,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L919142
6.153846153846154,1.7354043269552022,19.11764705882353,-33.8522944,151.2014866,0.0184203186544372,1.77362556190892e-4,0.0175150740784276,0.00124153789333625,0.020826885103145,0.111021309241702,0,0.6149657133835,-23.1550858298561,126,353.291783671517,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L919145
7.950769230769231,0.8009275995756819,20.5735294117647,-33.9209633,151.2575769,0.0137032246864285,0.00185929430146261,0.0445053600104162,6.19764767154204e-4,0.0275279718762207,0.0947177639859381,0,0.53001519031292,-33.759115762273,78,326.946794240733,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L919147
22.87692307692308,0.42252405855698594,46.485294117647065,-33.9378058,151.2056923,0.00626429283668795,0.00238958702313682,0.0533150357258011,0.00238958702313682,0.0397105285169532,0.0194877155791009,4.42516115395708e-4,0.668244106466254,-71.1206933767943,120,206.616839978662,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L928007
11.750769230769226,1.2046081702024205,33.83823529411765,-33.9032981,151.2276435,0.0111833992726414,0.00186007898822818,0.0438318669218559,7.44378948977217e-4,0.0345471028965824,0.0716000152835622,0,0.782654198985032,-44.4392682155179,78,372.958429032915,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L941519
16.4276923076923,1.4793429635547783,45.5,-33.8977058,151.2341452,0.0108159373013309,0.00186032454065096,0.0408684293719364,5.79115034409925e-4,0.0304123979948099,0.0812327820102622,0,0.710588043202607,-38.6610621491247,78,386.231893926146,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L945869
6.7969230769230755,1.6158243402105241,20.764705882352942,-33.8925797,151.0158784,0.0316126638273744,0,0.0337723604692129,0.00274652541083226,0.0657508802431535,0.00358872371517854,5.84744119725577e-4,0.861855504620625,76.4236554702391,106,176.984866953969,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L9464587
4.264615384615385,0.6197320576638714,11.882352941176478,-33.8911902,151.0154214,0.0312501302942913,0,0.0334998783919947,0.00274660366213821,0.0638664396650567,0.00357249574371981,5.84760779681039e-4,0.864391091344985,78.1016651982564,106,179.141638407805,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L9464637
5.723076923076922,0.6668811792210544,18.676470588235293,-33.811949,151.0256261,0.0481435635809719,0.00213035399382197,0.0225939357315364,0.00213035399382197,0.0435855807059548,0.00769085639534358,0,0.87372535559855,157.639797284616,91,184.385985828176,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L9470763
3.963076923076923,1.10322897769599,12.661764705882355,-33.93935,151.17999,0.00424764841868021,5.30999434641778e-4,0.0460248098206437,0.002389497455888,0.0392991640403018,0.0355419092171437,4.42499528868149e-4,0.65816130513414,-61.3990530240441,120,201.105605818742,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L955334
11.852307692307697,0.5692508561045174,20.176470588235297,-33.744968,151.0398674,0.204990312999756,7.11228378570131e-4,0.00723918924148539,0,0.0274987387898728,0,0,0.759560530590316,172.604141388647,98,135.989361599142,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L958314
8.636923076923077,1.1267943679113508,25.294117647058815,-33.8437582,151.2419128,0.0234807922215115,1.77397289578118e-4,0.0205502585652455,0.00158196641764957,0.0197342310331862,0.158841533088247,0,0.433731503288981,-21.4049881026264,28,300.943026079712,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L958321
16.85846153846153,0.809759254460034,37.6764705882353,-33.8440433,151.0786629,0.0201344242827731,0.00151238622754595,0.0293113529491358,0.003365302840733,0.0411255659708925,0.0774297921303741,1.77395808658794e-4,0.826943779789887,87.6891271755699,144,187.122518109704,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L961684
8.833846153846153,0.6549403187685934,19.161764705882348,-34.0388957,151.0319367,0.462548089291397,5.29756931592453e-4,0.0307556792193668,0.00150063172648477,0.0676381877880986,0.00837916192453422,0,0.415940559194797,-23.0713451870818,52,85.9097197813744,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L9671846
5.473846153846154,1.491741298401842,18.323529411764707,-33.876557,151.265569,0.01417501272981,1.13308342934999e-4,0.0248607541261094,4.43153795221238e-4,0.0221003404463862,0.149333792127851,0,0.365422186538204,-19.1807650558707,78,350.80547445683,Sydney,Oceania,Australasia,Temperate Broadleaf & Mixed Forests,51.178,1. High income: OECD,L9753818
22.996268656716413,0.23745104386026655,40.032258064516135,12.9995399,80.2288628,0.0309933863605355,0.0775229610338629,0.0148932554281871,0.0114947591155963,0.0443915714993549,0.00927489330330108,0.00178517999009031,0.797695399176107,9.53088921640875,25,1201.08298416968,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2396666
22.645522388059703,0.19131474176434046,38.19354838709679,13.0087601,80.2704477,0.0263370912159753,0.0355576341375499,0.00501141438303213,0.00612149843635638,0.0286170956773739,0.0125728148600954,0.00121731080103646,0.438810625596269,-4.38586752276362,25,1197.52286443428,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2401793
26.585820895522378,0.601511721771876,44.903225806451616,12.9509721,80.220664,0.00453579354596472,0.151169172503829,0.0184664410662922,0.020499430571373,0.0180234457088836,0.00508367104745175,0.00300662146358004,0.760565080088771,11.9085713078348,25,845.911811693519,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2530954
18.78358208955224,0.21614681555009638,35.25806451612903,12.9934334,80.2380896,0.031500356669236,0.0673520780172063,0.0153841734609363,0.0120946777289984,0.0386323051365158,0.0122617617066503,0.00195330266137488,0.729878349459251,6.5490622433058,25,1150.08444805739,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2575534
22.00746268656716,0.19017715622159195,35.74193548387097,13.0121679,80.2760267,0.0206585975053444,0.0283752954613122,0.00463834769513849,0.00573690372819761,0.0231630180565275,0.0123282399265523,0.00122061781451013,0.391041909792993,-6.05296446454634,25,1238.46106506948,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2583285
29.05223880597015,0.5700966848665919,49.80645161290321,12.9005429,80.2183914,0.00134388124401721,0.358257180062839,0.014364916698527,0.0146083005387982,0.0153844458561985,0.00437995092078623,0.00214446076585421,0.533198897298727,11.2801142571247,40,264.267362612785,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2583493
27.764925373134332,0.457263160171716,43.90322580645162,12.9390294,80.2189922,0.00326222472135064,0.182322487509813,0.0186523002971014,0.0208311081457909,0.015163525540044,0.00444766095470005,0.00329766806731745,0.731286272552625,12.2478872464278,40,685.83232074966,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2583669
25.328358208955216,0.12953443106955245,42.354838709677416,12.7965058,80.0313395,0.0125783992174463,0.620848437769722,0.00516284020944818,0.0156510731342425,0.131716439380862,3.66822026583808e-4,0.0195456201929532,0.194130368068742,46.9828662963411,16,102.04726227591,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2601057
10.074626865671641,1.0045307487233408,17.741935483870968,12.7977639,80.0206375,0.0147100497575417,0.624776733590249,0.00660317149785208,0.0164506286942349,0.12375803938887,0,0.0231324379181525,0.1905689391531,49.0400697583631,31,105.258094872972,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2604095
5.518656716417911,0.37720921230202775,13.548387096774189,13.0231308,80.2672827,0.0245295851714927,0.031035197410774,0.00491797864616065,0.00598054921496616,0.0260439875497362,0.011549471993368,0.00146462429754273,0.527807998284571,-3.38940642705774,25,1344.70191933784,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2615858
10.208955223880594,0.35462308856986713,27.80645161290325,12.8218311,80.0401747,0.00956564135532669,0.601821848858744,0.00440193048286522,0.0141674852569846,0.106909094047039,0,0.0146627144215239,0.248471285577517,47.7752063596631,46,128.886707136543,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2617821
23.992537313432837,0.4093139849099379,40.7258064516129,12.926854,80.1731157,0.00523360582316486,0.227983744495038,0.00817325793160004,0.0229836055836625,0.0297739768219185,0.00366438628475299,0.00182836110443166,0.700359061955431,21.0947494895439,15,716.022077721391,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L2688965
17.947761194029848,0.30213481152286037,36.37096774193547,12.9586462,80.1521757,0.00994012555292757,0.17952469180438901,0.00936451101736757,0.0115247416079759,0.0637265629826219,0.00219327335512879,0.00955079558835995,0.713931068962165,25.4040661380042,15,882.155169680752,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3260284
4.276119402985074,0.8604004182420225,9.338709677419354,13.062988,80.234389,4.88051588009817e-4,0.0159707704946977,0.0027531851347142,0.00349818152935271,0.00766671626929538,0,5.68915037395757e-4,0.967912043534202,7.77564807811319,25,1693.24618352417,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3350899
20.384328358208954,0.4171689559941867,34.01612903225806,12.918514,80.121718,0.0334706246419216,0.303372595006927,0.00464184501123815,0.0188265377488824,0.0665508361069435,6.10769080426072e-4,0.00806215186162415,0.564464640542037,31.0625990541906,45,517.235913848004,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3350901
9.47388059701493,0.4933241464129094,19.596774193548384,13.003417,80.268525,0.0281667284200609,0.0415389711788771,0.00573732116647853,0.00694031558378021,0.0317651800853441,0.0129394902903558,0.00122070663116565,0.438616168666232,-3.78422260104049,25,1138.77272187734,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3350902
6.156716417910448,0.61101702356796594,13.903225806451614,12.8228644,80.0458634,0.00916855470978468,0.599613410587296,0.00422448648902602,0.0134659102349355,0.104246826601417,0,0.0170216315568949,0.252259179820646,46.8111456828263,22,128.475296633339,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3353184
11.003731343283581,0.46067572559438086,23.322580645161292,13.0095755,80.23736,0.029906152840905,0.0643502861369005,0.00745415945639972,0.00905441986371698,0.0366791365391197,0.0126484237937612,0.0010985933696659,0.788814931296029,6.79391384870836,25,1328.82153487196,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3357124
6.05223880597015,0.436081570381563,15.112903225806445,13.04623,80.253507,0.00755487176051435,0.0229536595928974,0.00791809135044469,0.00597948455359643,0.0178236016165425,0.00896755190474937,0.00122030297012172,0.786041169672361,1.24340469508104,25,1542.63634148945,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3357179
5.906716417910446,0.5890190952167491,13.838709677419354,12.9710619,80.1581812,0.00649733718828918,0.202083036055457,0.00866934113007411,0.0100124784882546,0.059451425353645,0.00122103396198227,0.0101192591053221,0.701701881924579,24.1912316008659,15,885.616131752687,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3796585
23.100746268656717,0.7398235319414596,44.20967741935483,12.9106243,80.2169967,0.00474465615375292,0.303723146630667,0.0159030296526638,0.019909447202526,0.0230775016395987,0.00437912983657668,0.00299032145716132,0.590810773780409,12.0486852897827,40,318.67640892351,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L3962456
18.05223880597015,0.6556683760423725,30.95161290322581,12.8319444,80.0377778,0.0071947860451159,0.623355898631605,0.00465846697224574,0.0162145138234423,0.0943917196444647,0,0.0195063117961127,0.234678303087013,49.2888201627992,31,120.492951027811,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L4178979
17.350746268656714,0.7693452746242141,38.24193548387096,13.0209067,80.2655876,0.0271237517584154,0.0342569710789431,0.00488216044215143,0.0059806465416355,0.0285204325594152,0.0119249162015452,0.00143832275771226,0.537013716477627,-2.84180581700143,25,1321.18837341098,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L4216397
3.8358208955223887,0.5541287872328187,10.564516129032258,13.0870025,80.2682215,6.09946286455652e-4,0.0174899107708382,0.00365967771873391,9.75914058329044e-4,0.00394527609756844,0.00390365623331617,4.87957029164522e-4,0.785827048893294,-3.68625480790008,25,1529.86428086205,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L4240208
6.660447761194029,0.6214683829871378,14.145161290322573,13.0233475,80.272615,0.0169536792800968,0.026720675677422,0.00499501981782249,0.00561437164268473,0.0214849031796106,0.0114647096297722,0.00146461868939602,0.471990603465977,-5.04686823791439,25,1349.25595378641,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L4248207
27.720149253731357,0.1660591006830056,39.16129032258064,13.014403,80.181643,0.00576370669381702,0.153156827295107,0.00784785078026161,0.00261547158666358,0.0425578967472705,0.00292948135255877,0.00726339053002072,0.777621251568254,19.3741510667637,15,989.066564493866,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L4465416
10.847014925373134,0.8255097948632363,20.000000000000004,12.980443,80.266317,0.0260350507931507,0.0391727541680452,0.0116543911165971,0.00795377121847542,0.0251420948984688,0.0147833277234317,9.86800053050677e-4,0.407215658185102,-3.07884108953698,25,965.131514614109,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L4890545
24.634328358208965,0.526103798717926,43.11290322580644,13.1242677,80.1854325,0,0.16195250543537,0.016472064637143,0.0253226548518509,0.00182932603324639,0.0779532017749006,0.00121955068883092,0.71451896616536,19.550713657201,15,678.562734249379,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L4991476
18.682835820895527,0.2999948825973635,36.72580645161289,12.9297222,80.1505556,0.0142339344930538,0.20861029455086,0.00557794343692326,0.0192466591016757,0.0605742144296535,0.00207646069549698,0.00419459430460601,0.685485898987731,25.7236135047198,15,735.248575139604,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5092825
23.9813432835821,0.3488535770879438,42.225806451612904,12.9361702,80.1663351,0.00648288513534549,0.15578418482569,0.00608438048572544,0.0186166811555677,0.0414737008484988,0.00291789702582377,0.00175399522464981,0.766886275298699,22.502701462254,15,859.778796861296,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5133949
23.39179104477612,0.597903264727584,31.69354838709678,12.8963332,80.1038289,0.0459393974820101,0.404046013182626,0.00246365722296673,0.0142290338793594,0.0750605732914067,1.22176700088782e-4,0.005952161353737,0.452186986887805,35.3975368201596,30,262.118376227623,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5136720
14.466417910447763,0.9290945536128989,37,12.9640228,80.1911509,0.00828381115649646,0.170200020112149,0.0205426449391607,0.0181598341226554,0.0524251899879806,0.00207586111124413,0.00683813071939242,0.721230288896657,17.6002979470446,15,891.611978537351,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5218402
14.839552238805966,0.5110518313004931,27.532258064516128,13.01315,80.2585,0.0299049217350264,0.0528734333722173,0.00537067982180065,0.00683541068229174,0.0355197233669089,0.0123281514091333,0.00109854814536832,0.580814131876517,-0.468467300086411,25,1256.18968992134,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5445402
25.15671641791045,0.49759167543913485,44.11290322580645,12.9037222,80.2090788,0.00464816121674315,0.375100190343687,0.0147737937992897,0.0226256505485376,0.0250369261003691,0.00275191074303986,0.0028884522753808,0.552052267140394,14.3327504624633,55,275.623519700593,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5512607
21.11567164179105,0.7228256242805741,38.806451612903224,12.9488115,80.2110394,0.00491561699757524,0.171650050597714,0.0196859349849308,0.0218233471692818,0.0209201073351599,0.00293097973744743,0.00223032232635502,0.755843640851536,14.1618802304172,40,825.264791843658,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5590438
22.626865671641788,0.7261366539326027,41.91935483870968,12.946515,80.2236248,0.00232040452146027,0.153428307881521,0.0184411096179211,0.0207227209987749,0.013958825631059,0.00562261074962716,0.00317529039778774,0.737954250914033,11.0453114650345,40,794.550073747888,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5705326
9.48134328358209,0.3005609461522399,24.403225806451612,13.118714,80.1250827,0.00414657546432558,0.394852985486508,0.00796362492000983,0.0118390229577757,0.0269044355444258,0.0138979626779512,0.00772831752341835,0.532667075425586,29.7157266261659,15,283.554955470195,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5716476
24.57462686567165,0.12745495837945953,42.048387096774185,13.1381083,80.1196432,0.00665448876732242,0.447939480303364,0.0147655435583057,0.0179569820487562,0.0295530838457934,0.019881695852182,0.0200758408967014,0.435747554059353,30,0,205.988121432662,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L5716671
15.455223880597005,0.572907354385351,33.516129032258064,12.968422,80.2032128,0.0175074675607628,0.155583839231246,0.0203905828767563,0.018851580613743,0.0469299921565473,0.00255414999094986,0.00514373438372393,0.732794443119645,15.7575362273979,15,895.423702089552,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L6147864
9.343283582089551,0.40086253605821764,21.16129032258065,13.0014467,80.2387267,0.0299077419762519,0.0623253885732559,0.0146673598465047,0.0116198578789846,0.0357451970488156,0.0131120136491323,0.001220724162296,0.753179148690905,6.33417668660419,25,1247.68642484287,Chennai,Asia,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,6.803,4. Lower middle income,L6375613
